Arcadboy,Dark champion,1,cs,t,S,m,1:4.9,153,1,1,13-03-2016
Sakura EX2,Evil Vegeta,0,cs,t,B,m,4:1,111,0,0,13-03-2016
B_komachi,Psychic psycho,0,cs,t,X,m,1.8:1,57,0,0,13-03-2016
Lieselotte_achenbach,Revlius,1,cs,f,A,m,1.6:1,144,0,0,13-03-2016
Onpu segawa,Kishima_kouma,1,cs,t,A,m,1:4.9,210,1,1,13-03-2016
Heavyarms custom,Fordy,1,cs,f,A,t,1:1.3,117,1,1,13-03-2016
Racheal mc,Charlie EX3,1,cs,t,A,t,1:2,87,1,1,13-03-2016
Condor EX,Yuki morikawa,1,cs,t,A,t,1.1:1,87,1,1,13-03-2016
Sakura EX3,Adam,1,cs,f,A,t,1:1.6,87,1,1,13-03-2016
Wiler,Footee,1,cs,f,A,t,2.2:1,90,1,0,13-03-2016
Aoi matsubara,Ecoco EX3,0,cs,t,A,t,1:1.6,111,1,1,13-03-2016
The kung fu man,Pielle,0,cs,t,A,t,1.2:1,99,1,1,13-03-2016
Fordy,Charlie EX3,1,cs,t,A,t,1:1,165,0,0,13-03-2016
Yuki morikawa,Adam,1,cs,t,A,t,1:6.8,123,1,1,13-03-2016
Aoi matsubara,The kung fu man,1,cs,t,A,t,1:2.3,90,1,1,13-03-2016
Charlie EX3,Adam,0,cs,f,A,t,1:2,156,1,1,13-03-2016
Footee,The kung fu man,1,cs,t,A,t,2.3:1,123,0,0,13-03-2016
Charlie EX3,The kung fu man,1,cs,t,A,t,1:1.7,0,1,1,13-03-2016
Shigen EX3,Mrkarate,1,cs,f,S,m,1:3.6,165,1,1,13-03-2016
Cocodrilo,Felden,1,cs,t,B,m,1:4.2,144,1,1,13-03-2016
Perfect cell EX3,Terumi,1,cs,f,S,m,1:2.9,144,0,1,13-03-2016
Mulan,Umvc_redarcueid,0,cs,f,S,m,1:1.4,66,1,1,13-03-2016
Sula,Alvan EX,1,cs,t,B,m,1:3.7,138,0,1,13-03-2016
Agrias,Zeldia 0D,0,cs,f,A,m,6:1,171,0,0,13-03-2016
Perfect storm x,Nanase,1,cs,f,S,m,1:1.5,162,0,2,13-03-2016
Yumemi,Youki-so-suika,1,cs,t,S,m,1:3.9,72,1,1,13-03-2016
Dougster,Fullmoon_suika,1,cs,f,A,m,1:1,129,1,2,13-03-2016
Rouga(coh),Alsa,0,cs,t,A,m,4.5:1,141,0,0,13-03-2016
Ghetto warmachine,Trigger,1,cs,f,A,m,1.7:1,87,0,0,13-03-2016
Goddman batman,Wakko,0,cs,t,B,m,2.8:1,93,0,0,13-03-2016
Nick commando EX FF,Cursor,1,cs,f,S,m,4.5:1,0,1,0,13-03-2016
Andore jr,Animus,0,cs,f,B,m,3.6:1,111,0,0,13-03-2016
Shizuha aki,Lunasa,1,cs,f,A,m,1:2,186,1,1,13-03-2016
Gargoyle,Kyoko,0,cs,t,B,m,1.5:1,126,0,0,13-03-2016
Archer,Tao jun EX,0,cs,t,A,m,1:1.2,165,1,0,13-03-2016
Captain commando,TBonne,0,cs,f,B,m,1.3:1,144,1,1,13-03-2016
Yuiren,Billy kane ffsp,1,cs,t,B,m,1:10.5,99,1,1,13-03-2016
Neo meep140,Black demonica,1,cs,t,X,m,1:1.1,93,1,1,13-03-2016
Cursor,Meep140 s-type,1,cs,t,S,m,1:3.2,132,1,1,13-03-2016
Shiva EX3,Synn,1,cs,f,X,m,1:2.1,90,1,1,13-03-2016
Kain blade,Udonge_a,0,cs,t,B,m,30.8:1,108,0,0,13-03-2016
Missing iq gomes,Yamazaki 71113,0,cs,t,A,m,2.8:1,87,0,0,13-03-2016
Final sigma w,Ultimate pretty suika,1,cs,t,X,m,1:456.1,87,1,1,13-03-2016
Iria,Akane inuwaka,1,cs,f,A,m,1:1.5,129,1,1,13-03-2016
Ange EX3,Shinzero,0,cs,t,S,m,52.5:1,204,0,0,13-03-2016
Big zam,Tina,0,cs,t,S,m,1:1,81,0,0,13-03-2016
Clone koa,Tyoukesin EX3,0,cs,f,B,m,1:1.6,168,0,1,13-03-2016
Nero DMC4,Gigant,1,cs,t,A,m,1.2:1,99,0,1,13-03-2016
Mysterious budo,Kotoe,1,cs,f,A,m,1:1,102,1,2,13-03-2016
Daimaoh,Robo-mukai,0,cs,f,S,m,3:1,72,0,1,13-03-2016
Caster_extra,Hammerin' harry,0,cs,t,A,m,3.3:1,84,0,0,13-03-2016
Yujiro-hanma,Wooden_doll,0,cs,f,S,m,100.6:1,105,0,0,13-03-2016
Abobo,Shiki Ryougi,0,cs,t,A,m,3.1:1,96,1,0,13-03-2016
Sonic EX3,Cless,1,cs,t,A,m,1:6.3,114,1,1,13-03-2016
Yuki ex EX3,Meep140 s-type,1,cs,t,S,m,1:1.3,99,1,1,13-03-2016
Syuzo matsuoka,Shingetter1,1,cs,f,A,m,1:1.2,204,2,0,13-03-2016
Kitanaininjya,V2ab,0,cs,f,S,m,2.5:1,168,0,1,13-03-2016
Magnus,Testament,0,cs,f,A,m,1:1.9,87,1,1,13-03-2016
Serika EX2,Mukuro EX G,1,cs,t,A,m,1:1.6,171,1,1,13-03-2016
Aleti ex,Panter-flauclaws,0,cs,t,X,m,24.3:1,42,0,0,13-03-2016
Strider hien,Chameleon,1,cs,f,B,m,1:2.7,126,0,1,13-03-2016
Weregarurumon,Misuzu,1,cs,f,A,m,1:7.2,99,1,1,13-03-2016
Skywarp,Gen,1,cs,f,B,m,1:4,0,1,1,13-03-2016
Weiss guitly gear,Gogeta mvc,1,cs,t,S,m,1:26.3,93,1,1,13-03-2016
Dudley streets,Ryuuguu rena,1,cs,f,A,m,1:1.6,183,0,1,13-03-2016
Chiko,Seth ex,0,cs,t,A,m,3.8:1,87,0,0,13-03-2016
Dark eternal champion,Lucy,0,cs,t,S,m,6.4:1,219,0,0,13-03-2016
Regina,Raphael,1,cs,t,B,m,1:9.6,114,1,1,13-03-2016
Pucca-toppo,Neji,0,cs,t,B,m,40.6:1,117,0,0,13-03-2016
Johann EX3,Chiel,0,cs,f,S,m,5:1,60,0,0,13-03-2016
Mariabell armitage,Nu-13,0,cs,f,A,m,2.2:1,159,0,0,13-03-2016
Megu asuhara,D-rugal EX3,0,cs,f,S,m,1.4:1,81,1,2,13-03-2016
Hakumen,Homer simpson,0,cs,t,B,m,4.2:1,153,0,0,13-03-2016
Little nemo,Captain marvel,0,cs,t,B,m,5.5:1,168,0,0,13-03-2016
Brazer,Helion z,1,cs,t,A,m,1:6,123,1,1,13-03-2016
Sorluska,Corona,0,cs,t,S,m,1:13.7,138,1,1,13-03-2016
Primeus,Pheus_mor,0,cs,t,S,m,15.3:1,75,0,0,13-03-2016
Guardian,Kakyoin noriaki EX3,1,cs,f,A,m,3.5:1,174,0,0,13-03-2016
Annie hamilton,Eri_hasumi,0,cs,t,B,m,1.8:1,153,1,1,13-03-2016
Jurane,Ryoko(mugen),0,cs,f,S,m,1:15.5,96,1,1,13-03-2016
Lancer EX2,Rei chibi,1,cs,t,S,m,1:3.9,84,1,1,13-03-2016
The thing,H_gate_0350,1,cs,t,A,m,1:2.5,162,1,1,13-03-2016
Reiko mikami,Setsuna,1,cs,t,B,m,1:20.6,132,1,1,13-03-2016
Bonus kun EX2,Cleric,1,cs,t,A,m,1:3.7,117,2,1,13-03-2016
G-gonzales,Wapiko,0,cs,t,S,m,151.1:1,81,0,0,13-03-2016
Tain-ren,Leona xiii,0,cs,f,A,m,1:1.2,105,1,1,13-03-2016
Alien metron,Kazama kazuki EX3,0,cs,t,S,m,4:1,186,0,0,13-03-2016
Baby bonnie hood EX3,Nanoha tsukikage,0,cs,f,A,m,4.1:1,108,0,0,13-03-2016
Imperfect cell,Mvc2 captain america,1,cs,f,A,m,1:1,132,1,2,13-03-2016
Ikkaku,Reon,1,cs,f,A,m,7.9:1,117,0,0,13-03-2016
Saiki,Wang-fu,0,cs,t,S,m,18.5:1,111,0,0,13-03-2016
Sonya,Leo bradlay,0,cs,t,A,m,4.3:1,0,0,0,13-03-2016
Skapon,Gochack bigbomb,0,cs,t,A,t,2.4:1,144,0,0,13-03-2016
Shadowman cfas,Orochi vega,0,cs,t,A,t,1:1.4,126,1,0,13-03-2016
Kirikou,Kazuma EX,0,cs,t,A,t,1:1.2,186,0,1,13-03-2016
Kazami yuka_ns,Tetsu yatogi,0,cs,t,A,t,2.5:1,81,0,0,13-03-2016
Shadowman cfas,Kirikou,1,cs,f,A,t,1:1.1,99,0,1,13-03-2016
Royal air king EX3,Celsius,0,cs,f,A,t,1:2.2,165,1,1,13-03-2016
Kazami yuka_ns,Shar-makai EX3,1,cs,f,A,t,1:1,99,0,1,13-03-2016
Skapon,Kirikou,1,cs,f,A,t,1:1.6,84,0,0,13-03-2016
Royal air king EX3,Shar-makai EX3,1,cs,t,A,t,2.7:1,141,2,1,13-03-2016
Kirikou,Shar-makai EX3,1,cs,t,A,t,1:2.5,0,1,1,13-03-2016
Hinako shijo,Dynamo,0,cs,t,S,m,45.8:1,72,0,0,13-03-2016
Rugal b.,Neva,0,cs,t,S,m,4.1:1,132,0,0,13-03-2016
Mary,Xehrnyth,0,cs,t,S,m,2:1,150,0,0,13-03-2016
Ootani reimu,Uesugi kensin EX,1,cs,t,A,m,1:2.6,147,1,1,13-03-2016
Arx-7,Gaira EX2,0,cs,t,B,m,2.7:1,87,0,0,13-03-2016
Akainu sakazuki,Hotaru,1,cs,f,A,m,1:6.9,141,1,1,13-03-2016
Infant mutant,Orochi-ev,0,cs,f,S,m,1:13.7,84,1,1,13-03-2016
Zao-long,Rikard,0,cs,t,B,m,2.1:1,93,0,0,13-03-2016
Mary,Godzilla_ex,1,cs,t,S,m,1:11.6,102,1,1,13-03-2016
Diablo,Byakuya kuchiki,0,cs,t,B,m,4.2:1,96,0,0,13-03-2016
Yuka,Subaru mikage,1,cs,f,S,m,2.4:1,93,0,0,13-03-2016
Nu 13,Bugs bunny,0,cs,t,B,m,2.1:1,75,0,0,13-03-2016
Sonozaki_mion,Dhaos ND3,0,cs,f,S,m,1:5.1,207,1,1,13-03-2016
Demoniho,Super soldier,0,cs,t,B,m,10.3:1,87,0,0,13-03-2016
Psychociel,Watern,1,cs,t,A,m,5.8:1,171,0,0,13-03-2016
Destoroyah ex,Sailor jupiter k,0,cs,f,S,m,8.2:1,105,0,0,13-03-2016
Michelangelo 0d,Ultraseven,0,cs,t,A,m,1:1.6,93,0,0,13-03-2016
Morilen,Cheng,0,cs,t,B,m,71.7:1,93,0,0,13-03-2016
Masked rider blade,Kyle the squirtle,1,cs,t,A,m,1:1.3,45,1,0,13-03-2016
Albus,Hugo dc,0,cs,f,S,m,1:2.2,183,1,1,13-03-2016
Luke EX,Cci shermie,0,cs,f,B,m,6.1:1,141,1,1,13-03-2016
Marcia,Raoh,0,cs,f,S,m,1:1.1,171,1,0,13-03-2016
Magikarp,Maggyo IX,1,cs,t,S,m,1:1,105,0,0,13-03-2016
Kuroko EX2,Tenshi,0,cs,f,A,m,1:2,144,1,1,13-03-2016
Hinako shijo,Sheana,0,cs,t,S,m,82.8:1,93,0,0,13-03-2016
Kyuketsuki_satsuki,Kenoh,1,cs,t,S,m,1:9.8,99,1,1,13-03-2016
Squall JP,Ai EX2,0,cs,t,B,m,59.6:1,120,0,0,13-03-2016
Uroboros,Azami,0,cs,t,S,m,124.5:1,84,0,0,13-03-2016
Metalslime,Kaeru,1,cs,t,X,m,1:3.9,57,1,2,13-03-2016
Zatracenie,Cammy EX3,1,cs,t,S,m,1:1.4,108,1,1,13-03-2016
Akaitsuki EX,Sonson,0,cs,f,S,m,2.4:1,183,0,1,13-03-2016
SonGohan,Blue destiny 2,0,cs,t,B,m,1:1.6,141,1,0,13-03-2016
Supreme vegito,T-chipp,1,cs,t,X,m,1:2.5,66,1,1,13-03-2016
Roppen heimer EX,Satsujinki,0,cs,t,S,m,1.1:1,123,0,0,13-03-2016
Ai EX2,A Bison,1,cs,t,B,m,1:5.1,117,1,1,13-03-2016
Grievous,Lee,1,cs,f,B,m,1:3.6,186,1,1,13-03-2016
Coil,Red arremer,1,cs,t,A,m,1:1.4,126,0,1,13-03-2016
Ikemen,Enegori,1,cs,f,A,m,1:1.4,114,0,0,13-03-2016
Tamara,Bastion,0,cs,t,B,m,63.9:1,66,0,0,13-03-2016
Gato ex,Vergil2,1,cs,t,A,m,1:1.6,102,1,2,13-03-2016
Erza scarlet,Demoniho,1,cs,t,B,m,1:64,84,1,1,13-03-2016
Fernandeath 2,Garmraid,0,cs,t,S,m,3.3:1,81,0,0,13-03-2016
Z-ton 2nd,Omega goenitz,1,cs,f,S,m,1:23.1,156,1,1,13-03-2016
Kyoushirou senryou,Headdy,0,cs,t,A,m,8.5:1,117,0,0,13-03-2016
Jazu,Anji,1,cs,f,S,m,2:1,135,0,0,13-03-2016
Fcmeirin EX2,Shizuha aki,1,cs,f,A,m,1:1.5,111,1,1,13-03-2016
Gavora,Karin CVS,0,cs,f,A,m,1:1.1,168,0,1,13-03-2016
Joe EX3,Zangeese,0,cs,t,A,m,1:21.5,72,1,1,13-03-2016
Flan Scarlet,Gadis,0,cs,t,S,m,3.8:1,81,0,0,13-03-2016
Requiem giorno(amaai),Arale,1,cs,t,A,m,1:7.7,135,1,1,13-03-2016
Esmeralda,Yukari Tanizaki,0,cs,t,B,m,8.6:1,114,0,0,13-03-2016
Seikimatu guile,Evil ken,0,cs,t,S,m,36.4:1,108,0,0,13-03-2016
Mario 119,White len EX,0,cs,f,S,m,1:1.4,78,1,1,13-03-2016
Rokurouta,Pocchi,0,cs,t,B,m,26.3:1,87,0,0,13-03-2016
Bloo,Bokosuka wars,0,cs,t,S,m,1:1.2,99,1,0,13-03-2016
Kyosuke shigure,Kinniku suguru,0,cs,f,A,m,1:2.5,117,1,1,13-03-2016
Fuhashitei,Shirai_kuroko,1,cs,t,A,m,1:1,237,1,0,13-03-2016
Alien guts(blue_no9),Eve silvan,1,cs,t,S,m,1:11.5,93,1,1,13-03-2016
Sandrock,Saito,1,cs,f,B,m,1:1.5,117,0,0,13-03-2016
Maraiah,Ren idagawa,0,cs,t,A,m,2.5:1,120,0,0,13-03-2016
Mastr Hand,Small Ryu,1,cs,t,S,m,1:1.1,108,0,2,13-03-2016
Onsokumaru,Labyrinth 1p,0,cs,f,S,m,1:2,192,1,1,13-03-2016
Starsavior,Reptile EX3,0,cs,t,A,m,1.9:1,129,1,1,13-03-2016
I-no(ac),Daiyousei_hsts,0,cs,t,S,m,4.1:1,99,0,0,13-03-2016
Another blood,Zeppeli ex,1,cs,t,A,m,1:2.9,117,1,1,13-03-2016
Basilisk-s[0.98] EX3,Axel,0,cs,t,S,m,1:1.4,75,1,0,13-03-2016
Shin vega,Ultra ssj5 vegeta,1,cs,t,B,m,1.1:1,168,0,1,13-03-2016
Fat albert,Guerrilla,1,cs,t,B,m,1:5.7,117,1,1,13-03-2016
Black tiger,F91,0,cs,t,A,m,3.5:1,135,0,0,13-03-2016
Ghost nappa EX,Ash crimson,1,cs,t,B,m,1:4.6,168,1,1,13-03-2016
Mizore s.,Small Ryu,1,cs,t,S,m,1:2.2,126,1,1,13-03-2016
Perfect cell,Andy bogard rb,0,cs,t,B,m,4.3:1,105,0,0,13-03-2016
Akari kamigishi EX3,Alucard RAI,0,cs,t,A,m,3.1:1,114,0,0,13-03-2016
Small akuma,Pulunis,1,cs,t,X,m,1:1.2,33,1,1,13-03-2016
Harry,Arrange_misuzu,1,cs,t,S,m,1:1.6,105,1,1,13-03-2016
Classic batman,Yoko yuki,0,cs,t,B,m,1:2.2,114,0,0,13-03-2016
Shin meep140,Gh-golden silver,0,cs,f,S,m,1.2:1,81,1,1,13-03-2016
Mizuki,Chousokabe motochika,1,cs,t,A,m,1:2.4,117,1,1,13-03-2016
Tung fu rue,Kanae,1,cs,t,B,m,1:4.1,99,1,1,13-03-2016
Sub-zero EX,Jubei,1,cs,t,A,m,1.9:1,189,0,0,13-03-2016
Neo-dio,Nega ryo,1,cs,f,B,m,1:1.2,111,1,1,13-03-2016
Nega peach EX3,Anastasia,1,cs,t,S,m,1:4.5,138,1,1,13-03-2016
Kamek,Nightcrawler,0,cs,t,B,m,6.5:1,123,0,0,13-03-2016
Perfect cell,Yellow devil,0,cs,t,B,m,4.9:1,117,0,0,13-03-2016
Lucky colt,Yuuka kazami,0,cs,t,A,m,1.1:1,102,1,1,13-03-2016
Kasumi 98,Cf-len,0,cs,f,A,m,1:1.9,138,1,1,13-03-2016
Dream v,Michelangelo,1,cs,t,B,m,1:1.6,231,1,1,13-03-2016
Rock EX3,Iceman cota,0,cs,t,B,m,1:1.1,111,1,1,13-03-2016
Makoto sawatari,Daigo ken,0,cs,t,A,m,1.8:1,129,1,0,13-03-2016
Nana diclonius,Beelzebub,1,cs,t,S,m,1:6.1,171,1,1,13-03-2016
Super3 goku EX,Spera,1,cs,t,S,t,1:4.2,63,1,1,13-03-2016
Strike freedom nitori,Onsokumaru,0,cs,t,S,t,2.6:1,66,0,0,13-03-2016
T-h-m-a,Efreet,0,cs,t,S,t,3.1:1,114,0,0,13-03-2016
Alexa,Claus,0,cs,f,S,t,6.9:1,96,0,0,13-03-2016
Omega red mvc2,Braun,0,cs,t,S,t,8.7:1,57,0,0,13-03-2016
Ryoko(fhd),Sion eltnam atlasia EX,1,cs,t,S,t,1:6.4,69,1,1,13-03-2016
Fire sonic,Incredible power kyo,0,cs,t,S,t,1:1.7,123,0,1,13-03-2016
Spera,Injya,0,cs,f,S,t,5.4:1,87,0,0,13-03-2016
Strike freedom nitori,T-h-m-a,1,cs,t,S,t,1:1.4,138,1,1,13-03-2016
Alexa,Omega red mvc2,0,cs,f,S,t,1:1.8,93,1,1,13-03-2016
Sion eltnam atlasia EX,Fire sonic,0,cs,t,S,t,3.5:1,93,0,0,13-03-2016
Spera,T-h-m-a,1,cs,t,S,t,1.2:1,177,0,0,13-03-2016
Alexa,Sion eltnam atlasia EX,0,cs,f,S,t,2.3:1,63,0,0,13-03-2016
T-h-m-a,Alexa,1,cs,f,S,t,1:1.4,213,1,1,13-03-2016
Lilith aensland,Yumel,1,cs,t,B,m,1:1,87,0,0,13-03-2016
Shingo EX2,Nanaya toki,1,cs,t,S,m,1:5.7,78,1,1,13-03-2016
God_gundom,Bubsy bobcat,1,cs,t,S,m,1:1.5,219,1,0,13-03-2016
Vice EX3,Kinoko,0,cs,f,B,m,3.5:1,81,0,0,13-03-2016
Eagle-sabu,Rockman x,1,cs,t,S,m,1:2.3,135,1,1,13-03-2016
Trist,Kung fu girl,0,cs,t,B,m,1.2:1,96,1,0,13-03-2016
Gagi_ex,Lion(coh),0,cs,t,S,m,22.7:1,165,0,0,13-03-2016
Fix-it felix,Jin O,1,cs,f,B,m,1:1.7,96,0,1,13-03-2016
Scarecrow,Cci shermie,0,cs,t,B,m,1.2:1,183,0,0,13-03-2016
Yukari_swr,Ortega ex,0,cs,f,A,m,1:1.6,138,0,2,13-03-2016
Asahina mikuru EX,Xehrnyth,0,cs,f,S,m,1:3.2,150,1,1,13-03-2016
Dark eternal champion,Goodman,0,cs,t,S,m,32:1,90,0,0,13-03-2016
Billy 'big bang' blitz,Opirus element,1,cs,t,S,m,1:5.3,135,1,1,13-03-2016
Nyoki,Ak man,0,cs,t,X,m,23.4:1,102,0,0,13-03-2016
Axel,Twitch waifu chan-sd,0,cs,f,S,m,2:1,141,1,0,13-03-2016
Kid gohan EX3,Kongman EX3,0,cs,f,S,m,2.3:1,93,0,0,13-03-2016
B-cirno,Hinata natumi,0,cs,t,S,m,3.8:1,126,0,0,13-03-2016
Makoto(*zenkai*),Sakuya izayoi EX3,0,cs,t,A,m,1.4:1,81,1,0,13-03-2016
Irriana,Galford,1,cs,f,A,m,1:1.2,120,1,1,13-03-2016
Mouri alice,Hinako shijo,1,cs,t,S,m,1:57,129,1,1,13-03-2016
Tien,Vega 2,1,cs,t,B,m,1:20,93,1,1,13-03-2016
Jurarus,Flan Scarlet,1,cs,t,S,m,1:9.1,69,1,1,13-03-2016
Alpha candy,Shadow lady,0,cs,f,A,m,1:4.6,93,1,1,13-03-2016
C. shrd,Metaknight,1,cs,t,A,m,1:1.3,99,1,1,13-03-2016
Baki-hanma,Rolf,0,cs,t,A,m,1.9:1,81,0,0,13-03-2016
Sabretooth EX,Kogasa_f,1,cs,f,A,m,1.6:1,171,1,2,13-03-2016
Marvel frozen,Wu-ling,0,cs,f,A,m,4.3:1,90,0,0,13-03-2016
King 13,Wolvie,0,cs,t,A,m,4.8:1,111,0,0,13-03-2016
Dally,Nao EX3,1,cs,t,S,m,1:2.5,162,1,1,13-03-2016
Lio convoy,Sakuya_izayoi,1,cs,t,A,m,1:1.3,90,1,0,13-03-2016
Natsu EX2,Fernandeath,0,cs,t,S,m,2.9:1,84,0,0,13-03-2016
Takuma945 EX3,D4 kirby,0,cs,f,A,m,1.3:1,129,1,2,13-03-2016
Jubei,Raidou,1,cs,f,A,m,1:1.4,90,1,1,13-03-2016
Luise,Alex mercer,0,cs,t,B,m,6.4:1,171,0,0,13-03-2016
Baiken(ac),Flan Scarlet,1,cs,f,S,m,1:1.6,111,1,1,13-03-2016
Terry 02,Wing,0,cs,t,A,m,7.1:1,87,0,0,13-03-2016
Gn-pioneer-r,Wafu,1,cs,t,A,m,1.5:1,66,0,0,13-03-2016
Sion tatari EX2,Millia,0,cs,t,S,m,3.4:1,126,1,1,13-03-2016
Kuuga,Kyoso(n-cube ai),0,cs,t,A,m,6.3:1,135,0,0,13-03-2016
Makendo2,Dante D4,1,cs,f,B,m,1:2.1,117,1,1,13-03-2016
Dragon waifu,Rubber soul,0,cs,t,S,m,9.4:1,93,0,0,13-03-2016
Haoumaru,Perfect storm x,0,cs,f,S,m,2.4:1,162,0,0,13-03-2016
Leonardo,Nanoha takamachi,0,cs,t,B,m,1:2.1,201,0,1,13-03-2016
Shishimaru,Kuroko EX2,0,cs,f,A,m,1:2.1,114,1,1,13-03-2016
Benimaru EX,Zinsuke,1,cs,t,A,m,1:2.7,75,1,1,13-03-2016
Fff,Rikku,1,cs,f,B,m,1:2.7,180,0,1,13-03-2016
Meiya_striker,Harry,1,cs,t,S,m,1:1.6,102,2,1,13-03-2016
Yamame,Youhei 1p,1,cs,t,S,m,1:5,153,1,1,13-03-2016
T. kawk,Kinniku suguru,1,cs,t,A,m,1:2.6,162,1,1,13-03-2016
Zx,Mai_shiranui EX3,1,cs,f,B,m,1:2.5,99,1,1,13-03-2016
Aoba,Knight,0,cs,t,A,m,1:6.7,174,1,1,13-03-2016
Daos,Jin saotome,0,cs,f,B,m,1:1,111,1,1,13-03-2016
Naomi,Dark karin EX2,1,cs,f,B,m,1:1.6,105,0,1,13-03-2016
Dbloodbane,Cursehead,0,cs,f,S,m,8.8:1,63,0,0,13-03-2016
Flamme,Firestorm,0,cs,t,B,m,1.8:1,135,0,2,13-03-2016
Momimomi,Master kaede,1,cs,t,A,m,1:2.5,114,0,1,13-03-2016
Imouto,Rambo,1,cs,f,A,m,1.4:1,105,0,0,13-03-2016
Nami,Renamon Dv2,1,cs,f,B,m,1:2.6,210,1,1,13-03-2016
Aladdin EX3,Masked rider 555(emanon),1,cs,t,B,m,1:2.7,222,1,1,13-03-2016
Sol,Gonzales,1,cs,t,S,m,1:29.9,168,1,1,13-03-2016
Maria EX,Sailor mercury EX2,0,cs,f,A,m,1:3,231,1,1,13-03-2016
Leon c,Robin_mask,1,cs,f,A,m,3.3:1,141,0,0,13-03-2016
Shredder,Ryu SF4,0,cs,t,B,m,2.4:1,144,0,0,13-03-2016
Takuma945 EX3,Julius belmont,0,cs,f,A,m,1.8:1,159,1,0,13-03-2016
Hammer bro,Makoto nanaya,1,cs,t,B,m,1:13.2,120,1,1,13-03-2016
Udonge_a,Oozura bebi,0,cs,f,B,m,1:1.4,171,0,1,13-03-2016
Gigapowier loves dark ruler,Mito_mashiro,0,cs,t,S,m,5.7:1,72,0,1,13-03-2016
Saya IX,Cloud (3d),0,cs,t,B,m,11:1,81,0,0,13-03-2016
Yuuka,Giratina,1,cs,f,A,m,1.1:1,81,1,0,13-03-2016
Boss gustab m.,Akane,0,cs,f,X,m,1:5.2,105,1,1,13-03-2016
Tizoc,Kenshi ex,1,cs,f,B,m,1.3:1,93,0,0,13-03-2016
Avdol ver 2001/01/30 by camrat,Ex snow,1,cs,t,B,m,1:6,123,1,1,13-03-2016
Sub-zero CVW,Curly brace EX3,1,cs,t,B,m,2.4:1,168,1,1,13-03-2016
Wild ken ex,Kenshin,1,cs,t,B,m,1:1.5,228,1,1,13-03-2016
Stupid little drill tank,Mulan,0,cs,t,S,m,2.4:1,72,0,0,13-03-2016
Stevareno,Eddie DD,1,cs,t,S,m,1:4.1,120,1,1,13-03-2016
Wonder woman,Lilith aensland,1,cs,t,B,m,1:23.2,102,1,1,13-03-2016
Evil homer,The Sailor Man,0,cs,t,B,m,5.3:1,126,0,0,13-03-2016
Goodman,Zabi,1,cs,f,S,m,1:2.7,102,1,0,13-03-2016
Broken,Haoumaru,1,cs,t,S,m,1:2.7,66,1,1,13-03-2016
Billy lee,Zein_dael,1,cs,t,A,m,1:2.9,132,1,1,13-03-2016
Kanako yasaka EX3,Destoroyah ex,0,cs,t,S,m,1.1:1,171,0,0,13-03-2016
Glenn,Det. garret laurel,0,cs,f,B,m,3.8:1,138,0,1,13-03-2016
Dan NGPC,Godzilla,0,cs,f,B,m,1:1.2,162,0,0,13-03-2016
Daisy EX3,Tabunne,0,cs,f,A,m,1:1.4,102,1,1,13-03-2016
Shanghai doll,Sakuya_swr,0,cs,f,A,m,2:1,108,0,0,13-03-2016
Ao-takagami,Kuando,1,cs,f,B,m,1:2.5,96,1,1,13-03-2016
Custom shinobi shou,Shaoran lee,1,cs,t,B,m,1:1.1,159,0,1,13-03-2016
Yoko EX,Felden,0,cs,t,B,m,1:1.3,120,2,1,13-03-2016
Knuckles custom,Wind-se,0,cs,t,S,m,5.4:1,150,0,0,13-03-2016
Masked rider ryuki(emanon),Hancock EX,0,cs,t,B,m,2.6:1,141,0,0,13-03-2016
Haruhi suzumiya,Yanpeko na hibikisan,1,cs,f,A,m,1:2.4,138,1,1,13-03-2016
Sasquatch,Clawbear,0,cs,f,A,m,1:2.2,87,1,1,13-03-2016
Blubberman,G_cyclone,1,cs,t,A,m,1.8:1,216,1,1,13-03-2016
G-gonzales,Saku EX2,0,cs,f,S,t,2.2:1,126,0,0,13-03-2016
Lavia,Izumi konata,1,cs,t,S,t,1:3.4,75,1,1,13-03-2016
Gaits z,VanillaIce,0,cs,t,S,t,2.4:1,87,0,0,13-03-2016
Mageko EX,Saiki,1,cs,t,S,t,1:3.6,123,1,1,13-03-2016
Broli,Aselia,0,cs,t,S,t,3.2:1,147,0,0,13-03-2016
Ananzi,Macheta,0,cs,f,S,t,1:1.6,105,1,1,13-03-2016
Destoroyah_ex,Devilbat-schilt,1,cs,f,S,t,1.6:1,180,0,0,13-03-2016
Chie_rumiko,Kaname,0,cs,f,S,t,1.3:1,60,1,0,13-03-2016
G-gonzales,Izumi konata,1,cs,f,S,t,1:1.4,117,0,0,13-03-2016
Gaits z,Saiki,0,cs,f,S,t,1:12.6,81,1,1,13-03-2016
Broli,Ananzi,0,cs,t,S,t,3.7:1,90,0,0,13-03-2016
Devilbat-schilt,Chie_rumiko,1,cs,f,S,t,1:2.1,102,1,1,13-03-2016
Izumi konata,Gaits z,1,cs,f,S,t,2.2:1,0,0,0,13-03-2016
Broli,Chie_rumiko,0,cs,f,S,t,1:1,93,0,0,13-03-2016
Gaits z,Broli,1,cs,t,S,t,1:4.1,0,1,1,13-03-2016
Jagyuta EX2,Saki tsuzura,1,cs,f,A,m,1:1.8,123,1,1,13-03-2016
Annoying orange,Konoha,1,cs,f,A,m,1:7.9,144,1,1,13-03-2016
